golden list-companion 0 51 04ba86b3328a618c53a37c2010383fdd6c972b93b82330533cc14c0a44398b13
golden list-slice 0 43 92c2072be96139b633d16c2adaa86e011771ce1d1a58bfb2f277dea726c64f78
golden map-ops 0 68 30e7ac10c8a5b96fc1441a917f37db71eb90e7dc0d431c6858eb18ee98601827
golden maps 0 35 1219231142998dc251cb922019c6feaa9b097c843b66f9dd93d852aaec736033
golden mutual-recursion 0 21 ad6e04b69b79413ddcb7b44332b92b25689619ddd8da4060bef6fc953d37ac5f
golden option 0 41 9d1439a5208cef67883276da36a2b7aa1791c8f4ce04b733c3a0841176bb8135
golden paginated-typed-client 0 32 5b4c25f77e44f85f25a9e82083cc8bcb658d22d1760c55f9cb1339e98250e811
golden parenless-def-value 0 5 4c43f903149e83208eca5cfe9aade8fe6f1822d083525214c95736cbc4f146ea
golden pattern-matching 0 63 596fdca07d4fa41bc1fb094ad72bb59000f552282903b5b805f08338cebb95e8
golden pg-listen-notify 0 63 217f24583dec75bc7d47602c7848040005bc202928d268d1602b93bb1d823f6a
golden predef-notimplemented 0 3 084c799cd551dd1d8d5c5f9a5d593b2e931f5e36122ee5c793c1d08a19839cc0
golden recursion 0 58 379b7694d6e08bc71010a8b6837cc8bf3608558318384c97c31cbbc0e911e410
golden script 0 110 b5a29e3c9d2e032801cc6144eeffa67981c1d3d4627e207d7e3393f06a8f01bd
golden sealed-traits 0 27 31b2fb8f07c551b547df3ed085fbaf0d3140cf5eb6ec3e9ba9b685bcf7465be6
golden spark-config-demo 0 49 4de133679e7df100d428ba9be7ea533d95bf7aaff6aa42e76b296e75fcd662c8
golden sse-typed-client 0 69 7ad10aebbf2bc0063d97735ff032fec4d827ea5ff5a009bb4ef123bbc86e80fa
golden standard-scala-fence 0 24 aaef0ac0906086d14c1bd0d188a1e6127b98a665a6d6d31189dc1361628fe08d
golden standard-scala-mixed-runnable 0 44 74ac492445580144264a81947f4520a5ec69aec53f86328968f13b729299b33e
golden std-ui-aggregator 0 38 435264f24e87bad7a8a816199c31012753e56b99957b2da388c15ede38ef7c72
golden std-ui-extended 0 83 ff6a51b4febbef0f849ea1d3ac2d9528ae5c004cbdf23aed4d90042bc61f464c
golden std-ui-extended-b 0 72 e28fd88ab2808d05b6121651051fe087aeaf752c45b66c7935fda0a674c24dcb
golden std-ui-extended-c 0 96 ddeb2c7c1edfa17ff44f1473b0b1b18c27d79210d348fcb055ffb7775a6e0cf9
golden std-ui-extended-d 0 133 d1b10c0f673e89d2646d2f956d7719b29bc1309325edf6d26c160eb1b55fc7b9
golden string-eq-locals 0 26 81fd6e3bc9dff40309b16f16ea440f54b42babb5d038b7755235e708b7328370
golden string-matches 0 22 9ea888490f3b5de010012fbefb508ada43f3df8781294f3c1e376342ce2242c6
golden strings 0 95 5b785e7644cac6d730890988826c7e7609904bac70f51f27fd915c6e181d8ac8
golden tagless-direct-syntax 0 66 a3caf890d0ddae04687c987ee68be6c2893d50c93e937601d5dddf894be6a2a0
golden tagless-program 0 71 9494dcc1b1dc8025303d02eb1790437aec8239b379d5efbc06eed71c8168e285
golden tagless-resolution 0 31 bee56b4153f432133ac17907ba713a99f4887d7ccc3ea62c44dc656f9eae94c9
golden tagless-sealed-dispatch 0 45 cb5b2b8b8280f8933d1dbc94c59a82cdbd9e8f880a25a37c36930ea041699abd
golden tail-recursion 0 13 a149a42892e9551f3787b35fb649ba9e56999963d6a35cbaa8f2c31577246e34
golden tkv2-typed-client-derived 0 0 e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
golden tower__add 0 2 1121cfccd5913f0a63fec40a6ffd44ea64f9dc135c66634ba001d10bcf4302a2
golden tower__andand 0 6 2ed27c1421e6928dbe13dbfdb5c59e1045b30341fe7ebe05700006bc5ac572c0
golden tower__assoc 0 2 f0b5c2c2211c8d67ed15e75e656c7862d086e9245420892a7de62cd9ec582a06
golden tower__bl_braced_still 0 2 4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865
golden tower__bl_ctor 0 2 9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa
golden tower__bl_int 0 2 4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865
golden tower__bl_then_def 0 2 53c234e5e8472b6ac51c1ae1cab3fe06fad053beb8ebfd8977b010655bfdd3c3
golden tower__bl_wild 0 2 9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa
golden tower__boollit 0 5 a17fcf0a2f50e2d495e4f90ce263410edc183add6c62699a2facbccf60410f74
golden tower__brk_arg 0 2 53c234e5e8472b6ac51c1ae1cab3fe06fad053beb8ebfd8977b010655bfdd3c3
golden tower__brk_empty 0 7 ed939b1efe0dd7eac8cd992ce6a042f460ce76f46909c614efe98c81535baf08
golden tower__brk_lit 0 14 26204cc8f045b443a1d0b755daba4c21216ef88c6c92cf9abdb2d9047ebb700f
golden tower__brk_ml 0 14 26204cc8f045b443a1d0b755daba4c21216ef88c6c92cf9abdb2d9047ebb700f
golden tower__brk_str 0 11 0083c61f62d3738b9d39dd51cc345dbe478916d74398fd93ea100faee55fea5e
golden tower__call0 0 2 10159baf262b43a92d95db59dae1f72c645127301661e0a3ce4e38b295a97c58
golden tower__cc_3 0 0 e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
golden tower__cc_after 0 0 e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
golden tower__cc_builtin 0 8 fbb2b312ec9a11002a0872294bf4a34d5e3337c24897f85a1a171f371f6a2b8b
golden tower__cc_ctor 0 2 4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865
golden tower__cc_decl 0 0 e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
golden tower__cc_extends 0 2 f0b5c2c2211c8d67ed15e75e656c7862d086e9245420892a7de62cd9ec582a06
golden tower__cc_field2 0 2 53c234e5e8472b6ac51c1ae1cab3fe06fad053beb8ebfd8977b010655bfdd3c3
golden tower__cc_fill 0 3 6e2ae11dad0616f66bbb2b6e6556f580bb987fd911d7132aa6bee2bfc7cc7b52
golden tower__cc_interl 0 0 e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
golden tower__cc_listfill 0 17 de0461657a2e21b665d488a90e515a01ecbaf5544ba0ad2e427cbe892e44b8d5
golden tower__cc_match 0 2 1121cfccd5913f0a63fec40a6ffd44ea64f9dc135c66634ba001d10bcf4302a2
golden tower__cc_nest 0 2 1121cfccd5913f0a63fec40a6ffd44ea64f9dc135c66634ba001d10bcf4302a2
golden tower__cc_nomain 0 0 e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
golden tower__cc_pat 0 0 e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
golden tower__cc_range 0 12 75de0f9825178ff42305aebe53b4efd47ba09f0915e563c522a7fde33b1de14c
golden tower__cc_shared 0 2 1121cfccd5913f0a63fec40a6ffd44ea64f9dc135c66634ba001d10bcf4302a2
golden tower__cc_tab 0 10 34cb2d5565138f2a4273572e86c9afb43528b51172da3c0bfc287031adf216f8
golden tower__cc_tuptype 0 0 e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
golden tower__cc_two 0 0 e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
golden tower__cc_types 0 0 e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
golden tower__cc_unknown 0 2 9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa
golden tower__charAt 0 3 969eeff1eaac226a228cc61503effa46ea87d872ef3174365befc7c36ffa3c48
golden tower__charAt_lit 0 3 969eeff1eaac226a228cc61503effa46ea87d872ef3174365befc7c36ffa3c48
golden tower__cmp_ge 0 6 2ed27c1421e6928dbe13dbfdb5c59e1045b30341fe7ebe05700006bc5ac572c0
golden tower__cmp_gt 0 6 2ed27c1421e6928dbe13dbfdb5c59e1045b30341fe7ebe05700006bc5ac572c0
golden tower__cmp_le 0 5 a17fcf0a2f50e2d495e4f90ce263410edc183add6c62699a2facbccf60410f74
